lat,lon
43.577168293663,-65.5179843398437
43.5776657296182,-65.5214175673828
43.5796554323454,-65.5241641494141
43.5806502590526,-65.5275973769531
43.5806502590526,-65.5310306044922
43.5821424682928,-65.5344638320312
43.5841320230812,-65.5365237685547
43.5856241460235,-65.5392703505859
43.5876135857477,-65.542703578125
43.5901002929401,-65.5447635146484
43.5910949470507,-65.5481967421875
43.5910949470507,-65.5516299697266
43.5915922679418,-65.5550631972656
43.5940788107549,-65.5571231337891
43.5950733991137,-65.5598697158203
43.5975597980941,-65.5612430068359
43.6000460943363,-65.5639895888672
43.6020350573582,-65.5653628798828
43.6045211686706,-65.5660495253906
43.6065099837481,-65.5674228164062
43.6089959101292,-65.5681094619141
43.6114817337701,-65.5687961074219
43.6139674546703,-65.5701693984375
43.6164530728295,-65.5701693984375
43.618441493383,-65.5715426894531
43.6204298481817,-65.5736026259766
43.6209269266072,-65.5770358535156
43.621424000923,-65.5804690810547
43.6234122570891,-65.5825290175781
43.6258974848284,-65.5825290175781
43.6283826098244,-65.5825290175781
43.630867632077,-65.5832156630859
43.6333525515856,-65.5832156630859
43.6358373683497,-65.5825290175781
43.6383220823691,-65.5825290175781
43.6408066936431,-65.5811557265625
43.6432912021716,-65.5811557265625
43.6452787350171,-65.5825290175781
43.6477630586022,-65.5825290175781
43.6502472794405,-65.5818423720703
43.6527313975315,-65.5818423720703
43.6552154128747,-65.5832156630859
